,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
0,qjnjf51s42,5,2022-12-27 21:09,,Tốt mã 58 HA + NMFs chị ơihwksbsosogzfsydufichxuf7,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,1,0,0.5397364
1,levantung.566,5,2022-11-29 09:13,,"Mùi hương: thơm thọ
Dành cho da: dùng Ok
Hàng chính hãng , sản phẩm gửi nhanh giao hàng cẩn thận","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé.",1,1,0,0.0011454092
2,huynhmhuu,5,2022-11-11 17:12,,"Công dụng: mờ sẹo mờ thâm
Mùi hương: thơm nhẹ
Dành cho da: mọi loại da
1 tuýt tuy hơi ít nhg. có mùi thơm nhẹ chất gel thoa lên mát nha giao hàng nhanh đóng gói cẩn thận","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,1,0,5.7331715e-07
3,minhming0903,5,2022-08-21 15:02,,"Công dụng: mờ thâm
Mùi hương: không mùi
Dễ sử dụng, không bị kích ứng trên các loại da","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",2,1,0,1.2382204e-10
4,dinhngocthao1990,5,2022-02-24 10:59,,"Shop giao hàng rất nhanh, đầy đủ và chất lượng sẽ còn quay lại ủng hộ shop ạ",,1,1,1,1.0
5,d*****6,5,2022-10-03 12:56,,"Công dụng: mờ thâm
Mùi hương: dịu nhẹ
Dành cho da: tất cả
Mk chx dùng nhưng mk dùng nhiều loại khác của hãng rất hiệu quả","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé",1,1,0,7.155248e-11
6,n*****5,5,2022-09-12 20:06,,"Công dụng: chưa dùng chưa biết
Giao hàng nhanh, đóng gói kỹ chắc chắn, sản phẩm chưa dùng chưa biết hy vọng tốt để mua dùng lần 2","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,2,0,7.860177e-08
7,lananh_1983,5,2023-01-09 21:53,,"Công dụng: làm mờ thâm
Mùi hương: thơm
Dành cho da: nhạy cảm
Hỏi đáp về chủ đề này nữa k nhỉ tự nhiên lại hỏi tiếp theo của em nỉ xịn","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,2,1,0.9133606
8,nvt246,5,2022-06-01 21:20,,"Công dụng: chưa thấy gì nên ko biết tốt hay ko
Mùi hương: hơi nồng nhẹ
Dành cho da: chắc hợp
Sản phẩm bôi lên ko có khô lại vẫn như v",,2,2,0,1.2794922e-06
9,anvy9796,5,2022-12-03 10:33,,Hình ảnh chỉ mang tính minh họa  nhận xu,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,2,1,0.9984864
10,minkienpham1998,5,2022-09-15 20:07,,"Công dụng: ok
Mùi hương: dễ chịu
Dành cho da: mọi loại da
Sản phẩm trung thành đã gần chục năm, dùng qua 3 đợt thay đổi mẫu mã, chất lượng tốt, hiệu quả mờ sẹo ok.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",2,2,0,0.56061536
11,t*****1,5,2022-12-16 12:32,,"Sản phẩm tốt dành cho da mụn , hỗ trợ trị mụn tốt, giao hàng hơi lâu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..",0,2,0,0.12948383
12,facenhanremktx.b503,5,2022-10-29 15:01,,"Mùi hương: Thơm
Dành cho da: thâm, sẹo
Công dụng: mờ sẹo, thâm
Mua 2 sản phẩm được tặng thêm 2 món quà. Shop gói hàng cẩn thận có chống sốc. Giao hàng siêu nhanh lun. Chỉ 1 ngày là nhận được hàng rồi 🥰🥰🥰🥰","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",1,3,0,1.0488747e-06
13,_*****i,5,2022-09-23 21:33,,"Công dụng: .
Mùi hương: .
Dành cho da: .
Chưa dùng nên chưa biết, tuýp bé xíu nhưng mà chắc sài được ... có hiệu quả sẽ fb lại","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,3,0,3.1583558e-14
14,lucinda1503,5,2022-10-03 12:43,,"Chất lượng thiệt sự lun á , giao hàng nhanh , đóng hói cẩn thận, nên mua nha mn ơi","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé",0,3,0,1.7807475e-09
15,ngout1234,5,2021-10-19 12:37,,Shop Đóng gói kĩ cẩn thận. Hàng mới toanh date xa. Nhìn thích lắm. Mong là tác dụng tốt ạ.,,0,3,0,6.775629e-05
16,thuy_nguyen111193,5,2023-02-23 14:27,,"Mùi hương: không mùi
Dành cho da: Da mụn
Công dụng: Mờ thâm mụn, mờ sẹo mụn
Lần đầu mình sử dụng sản phẩm, nghe bạn mình khen tốt lắm nên mua dùng thử, sẽ đánh giá sau😀","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,3,0,0.16402104
17,d*****g,5,2023-02-04 19:46,,"Mùi hương: hơi khó chịu
Dành cho da: da thâm sau mụn
Công dụng: mờ sẹo
SẼ CÒN ỦNG HỘ NẾU DÙNG TỐT

mình không thể quên được những vấn đề từ quá khứ, đó là những nỗi ám ảnh với mình.

đặc biệt là cái chết, mình không bỏ được.

macmart","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",1,3,0,0.20719005
18,siennanguyen,5,2023-01-25 23:46,,"Dành cho da: mụn, sẹo, thâm
Công dụng: mờ thâm
Sản phẩm tốt, chất lượng. Sau hơn 1 tháng sử dụng, vết thâm mụn mờ đi trông thấy, còn sẹo lõm thì hơi khó. Xuất sắc 💯💯💯. Cám ơn nhà bán hàng và nhà sản xuất.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",1,4,0,9.773563e-05
19,siennanguyen,5,2023-01-25 23:57,,"Công dụng: mờ sẹo, ngừa thâm
Dành cho da: mụn, sẹo, thâm sau mụn
Sản phẩm tốt, chất lượng. Sau hơn 1 tháng sử dụng, vết thâm mụn mờ đi trông thấy, còn sẹo lõm thì hơi khó. Xuất sắc 💯💯💯. Cám ơn nhà bán hàng và nhà sản xuất.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,4,0,6.7193e-07
20,laman1211,5,2023-02-01 19:19,,"Cách lật kèo cãi nhau 2023
❌ ""Em xin lỗi vì quá yêu anh nên đã kiểm soát anh quá nhiều.""
✅ ""Em xin lỗi vì đã bỏ quá nhiều công sức để xây nhà tù hình trái tim cho anh.""","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,4,0,0.018369798
21,l*****0,5,2023-01-29 01:04,,"Mới dùng lần đầu tiên thấy ổn, có thể mua thêm cho người thân! >_<","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,4,1,0.94333535
22,l*****5,5,2022-12-04 12:57,,"Công dụng: mờ thâm
Mùi hương: thơm nhẹ
Dành cho da: mọi loại
Dùng ổn lắm ạ bôi lên thì mát mát, thấm nhanh, mình dùng 1tuần thất đỡ hẳn shop hàng chính hãng, giao hàng nhanh nhưng hộp ngoài hơi móp, ko ảnh hưởng hộp trong","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",2,4,0,3.3616575e-06
23,tiientiin,5,2022-01-17 16:43,,Hi nh abh mang tibh chat bhab xu can on ship vi mon do hbf hjn dgyh,,0,4,1,1.0
24,jasnguyen1112,5,2022-12-02 10:04,,"Đóng gói hàng cẩn thận, giao hàng rất nhanh, mình da hỗn hợp thiên dầu, dùng khá là hợp.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",1,5,0,4.583278e-05
25,binhminhxanh89,5,2021-11-04 23:32,,"(TB) Cùng thực hiện 5K và kết nối thả ga với VinaPhone bạn nhé! VinaPhone tặng riêng bạn ưu đãi 20% giá trị thẻ nạp vào NGÀY MAI - 5/11/2021. Bạn có thể sử dụng giá trị khuyến mại để gọi, nhắn tin ngoại mạng trong 15 ngày. CSKH 18001091 (0đ).j",,0,5,1,0.99999154
26,minhthuvacubi,5,2022-11-27 11:57,,"Công dụng: ✔️
Mùi hương: ✔️
Dành cho da: ✔️
Sản phẩm đóng gói rất tốt luôn nha chống xốc đầy đủ nè bao bì chất lượng ko bị méo móp in ấn rõ ràng luôn mn nên mua nha","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,5,0,0.015341611
27,trungnguyen6,5,2022-11-23 16:11,,Dòng là đơn vị ngôn ngữ tạo thành một bài thơ hay một vở kịch. Dòng hoạt động dựa trên các nguyên lý khác biệt và không nhất thiết trùng hợp với các cấu trúc ngữ pháp như câu hay mệnh đề đề đơn trong câu,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,5,1,1.0
28,n*****4,5,2022-08-05 14:01,,"Công dụng: bôi vào mát và thấy bớt thâm nhưng cũng còn hơi hơi
Mùi hương: mùi dễ chịu
Dành cho da: dành cho tất cả loại da tuỳ cơ địa
Bôi dài ngày nó chưa bớt thâm nhưng bôi nhiều mình thầy nó đỡ thâm và giúp ngừa sẹo","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",3,5,0,1.4165007e-09
29,p*****u,5,2022-08-07 09:49,,"Công dụng: tRị mụn
Mùi hương: nhẹ
Dành cho da: nhờn mụn
Mới sd nên chưa biết hiệu quả thế nào, sữa rửa mặt thì êm nha, dòng này rửa láng o ko còn miếng nhờn luôn, giao hàng nhanh nên mua","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",2,5,0,0.00012126925
30,t*****n,5,2021-10-25 10:52,,"Dùng chấm mụn sưng tốt lắm nha, mặc dù là trị thâm sẹo, nhưng mình dùng làm xẹp mụn tốt hơn :v dùng cho cả mụn lưng nữa",,0,6,1,0.9999865
31,q*****h,5,2021-10-22 00:25,,"Dịch giã thì chờ hơi lâu chút nhưng bù lại spham chính hãng thì quá là yên tâm, đúng là vừa ngon, bổ, rẻ=))))) *Hình ảnh chỉ mang tính chất nhận xu :v",,0,6,0,6.3569394e-10
32,ngocly882021,5,2022-08-31 17:40,,"Công dụng: mờ sẹo, dưỡng môi
Mùi hương: ko mùi
Dành cho da: các loại
Ship hàng nhanh. Son màu khá đẹp. Gel này mình dùng hộp thứ ba rồi thấy ổn phù hợp với da. Chăm bôi tý là đc","Rohto xin chào bạn ạ, Rohto rất vui khi nhận được phản hồi tích cực từ bạn dành cho Rohto Mentholatum Việt Nam. Mong bạn sẽ luôn ủng hộ Rohto ạ! Cảm ơn bạn.",0,6,0,2.4482748e-08
33,t*****3,5,2022-06-19 21:15,,gel mờ thâm tốt nhưng hơi lỏng bóp mạnh cái là ra nhiều.giao hàng nhanh,,0,6,0,0.65031624
34,giangyen0501,5,2022-09-08 17:14,,"Công dụng: trị thâm mụn
Mùi hương: ổn
12g hơi ít một xíu, gói hàng chắc chắn, đẹp, sẽ ủng hộ thêm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,6,1,0.9843918
35,vnhi26122009,5,2022-06-22 17:54,,"mùi hơi khó chịu, nhanh thấm, giá rẻ, chưa sử dụng lâu nên không rõ",,1,6,0,1.1497747e-06
36,nguynthkimngn943,5,2022-09-09 13:40,,"Công dụng: làm mờ vết thâm do mụn
Mùi hương: không mùi
Dành cho da: da mụn
Sản phẩm giao nhanh , giá ổn gói hàng chưa cẩn thận lắm ,","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,7,0,3.0829974e-11
37,n*****0,5,2023-04-06 12:02,,Gel màu trong. Giao hàng nhanh. Đã sử dụng được 1 tuần tạm thời vẫn chưa thấy hiệu quả gì.,,0,7,0,2.6591486e-08
38,tienbkday,5,2023-03-27 13:28,,"Shop tận tình chu đáo lắm ạ, giá vừa rẻ, khung ảnh rất đẹp, đóng gói kỹ càng. Chúc shop phát triển!",,0,7,1,0.99213916
39,s*****r,5,2023-03-29 15:28,,"Hàng giống với mô tả, sản phẩm dùng tốt. Chuẩn bị hàng nhanh, giao nhanh.",,0,7,0,2.1374736e-07
40,n*****3,5,2023-03-26 20:02,,"Mình cũng sử dụng một tgian rồi nhưng theo cảm nhận thì tác dụng k nhiều lắm, sẽ  dùng thêm tgian nữa mong là hết thâm mụn",,0,7,0,0.0003468273
41,m*****2,5,2023-03-24 00:40,,"Fragrance: ok
User Tips: ok
Beauty Profile: ok
Sp tốt, đóng gói sản phẩm chắc chắn, shop và shipper đều nhiệt tình",,0,7,1,0.99200034
42,linh_cute96,5,2023-03-16 22:51,,"Giao hàng nhanh, đóng gói hàng cẩn thận, đúng sản phẩm. Cảm ơn shop","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,8,0,0.000121007964
43,p*****2,5,2023-03-09 10:24,,dùng thích lắm nhaa mọi người oi video hình ảnh chỉ mang tính chất nhận xu,,0,8,0,0.0026042764
44,t*****y,5,2023-02-19 10:52,,"Công dụng: ok
Mùi hương: ok
Dành cho da: ok
Chất lượng sản phẩm này tuyệt vời lắm mình rất thích cảm ơn shop nhiều nha mình sẽ ủng hộ shop nhé","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen.",0,8,0,0.1833589
45,l*****5,5,2023-02-20 09:47,,"Công dụng: mờ sẹo giảm thâm
Mùi hương: dễ chịu
Dành cho da: hỗn hợp
Thật sự hiệu quả nhưng ko nhanh lắm mình rất ưng ý đã mua đến lần 2 rồi","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,8,0,6.2056236e-09
46,v*****2,5,2023-02-20 10:59,,"Sản phẩm cực kì tốt và dùng rất tuyệt,giao hàng cũng rất nhanh và đầy đủ,cực kì hài lòng.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,8,1,0.9997993
47,n*****0,5,2023-02-17 21:07,,"Công dụng: làm mờ vết thâm.giảm sẹo
Giao hàng khá nhanh.gói kĩ.chất gel trong suốt có pha chút cam mùi cũng dễ chịu mới bôi chưa biêt có tác dụng gì không","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,8,0,1.6401182e-05
48,hong_thamm1210,5,2023-02-19 22:53,,"Lần đầu tiên cú/p học, bạn sẽ có cảm giác lo sợ.
Nhưng sau khi cú/p học thành công, bạn sẽ ghiền.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen.",0,9,0,4.1684334e-14
49,dangtrang0202,5,2023-02-15 22:50,,"Công dụng: mờ sẹo
Mùi hương: dịu
Dành cho da: mụn
Lần trước mua tuýp màu xanh dùng khá ok nên lần này mua thử màu cam","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,9,0,1.470602e-11
50,duydn7280,5,2023-02-18 19:21,,Okla nma mòn đặt lộn decumar thành access hụu k boees hqua k ch,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,9,0,0.00051196455
51,m*****n,5,2023-02-11 19:56,,"Công dụng: hiệu quả chống muỗi tốt
Mùi hương: lavender dịu nhẹ
vỏ tuýp kem trông rất cũ như hàng tồn kho từ lâu 😌",Rohto Mentholatum Việt Nam xin chào bạn ạ Rohto rất xin lỗi quý khách về trải nghiệm chưa tốt khi mua sắm tại gian hàng Rohto Mentholatum Việt Nam . Rohto xin phép liên hệ qua hộp thư Chat để có thể hỗ trợ quý khách tốt hơn. Rất mong nhận được phản hồi từ bạn.,0,9,0,9.304262e-15
52,lanngoc4901,5,2023-01-10 14:37,,"Công dụng: cũng đỡ hơn chút, giả rẻ nên ko đòi hỏi nhiều
Sambuel becket: tác giả kịch người ailen
Egen anesco : kịch. Đc công diễn, 
=> công nhận là tg pháp, do có nhiều đóng góp
88 nước là thành viên của tổ chức pháp ngữ, 321tr ng nói tiếng pháp, 
Sự ra đời khối pháp Ngữ :
Bỉ, canada, các nước Châu Phi, các nước Bắc Phi, hải ngoại ( đc coi như lãnh thổ của Pháp ), Châu Á-TBD ( nguyên thuộc địa của Pháp ), 
Chiến dịch thuộc địa, giữa thế kỷ 19, thuộc địa hóa ở các nước : Châu phi, Đông dương, 
Điểm chung : sự pha trộn ngôn ngữ mẹ đẻ với tiếng pháp, sự xung đột văn hóa (thông qua các tác phẩm vh để bảo vệ bản sắc vh dân tộc )","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..",0,9,1,0.9999987
53,m*****1,5,2023-02-14 22:50,,Giao hàng nhanh chất lượng sản phẩm dùng thử mới biết mẫu đẹp n,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,9,0,0.005982
54,nguyenanh099,5,2023-02-03 17:01,,"Dành cho da: da thâm mụn
Công dụng: mờ thâm, liền sẹo
Mùi hương: ko biết
Chưa dunhf loại này lần nào. Để trải nghiệm thử xem ntn sẽ đánh giá sau.
Sthcdyhjhggjjv
Fggfhjh","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,10,0,8.7017014e-08
55,n*****i,5,2023-02-06 12:34,,Đẹp lắm nha mng. đồ chắc chắn sài lâu nè. mua ủng hộ shop nha. chúc shop buôn may bán đắt🫶🫶🫶🫶,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,10,1,0.999995
56,na_xinh123,5,2023-02-01 15:07,,"Tốt , giao hang nhanh , shop ban  hang chuan, nen mua nha . Se quay lai mua lần nữa","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,10,0,0.01037077
57,2525baochau,5,2023-02-17 17:11,,"Công dụng: trị mụn
Mùi hương: ổn
Dành cho da: mọi loại
Thanks shop giao nhanh lắm ạ shipper thân thiện","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,10,0,0.0012828027
58,maixuanld2004,5,2023-02-07 20:11,,":""Some of us get dipped in flat, some in satin, some in gloss. But every once in a while you find someone who""s iridescent, and when you do, nothing will ever compare""","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,10,0,0.14564973
59,thuyhm88,5,2023-01-29 23:36,,"Giao hàng nhanh
Hàng chuẩn và sử dụng rất ok
Hình ảnh và clip chỉ mang tính nhận xu
Sẽ ủng hộ shop dài dài","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,10,1,0.9999988
60,d*****1,5,2023-02-08 13:00,,"Công dụng: ngừa mụn
Mùi hương: không mùi
Dành cho da: mọi loại da
Sản phẩm đóng gói cẩn thận
Tốt
Giá hợp lý","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,11,0,9.5429276e-11
61,p*****g,5,2023-02-04 12:58,,"Giao hàng rất nhanh, tuýp hơi nhỏ. Mong dùng sẽ mau mờ vết thâm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,11,0,0.0007685669
62,d*****n,5,2023-02-08 14:18,,Sản phảm ok gói cẩn thận như hình nhùn chất lượng chyaw dùng nrrn chua biet hieu qua,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,11,0,6.887424e-11
