,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
0,n*****0,5,2023-03-29 00:18,Phân loại hàng: Hương Trà Xanh,"Mùi hương: thom nhe rat de chiu
Phù hợp với loại da: phù hợp với mọi loại da nha
Công dụng: khô thoáng, thơm
Mùi thơm lắm í, mình mua mấy lần rồi, ưng mùi trà xanh và lọ màu hồng nè.
Rcm mng nên mua nha 👌🏻",,1,1,0,4.2163065e-06
1,zei028,5,2022-03-26 18:54,Phân loại hàng: Hồng mộc lan,"Công dụng: Khử mùi
Mùi hương: thơm nhưng hơi nồng
Kết cấu: lỏng
Giao hàng cực kì nhanh, chai hương thảo hơi hắt nhưng để tầm 2-3p thì mùi sẽ dịu lại, còn mùi mộc lan khá thơm dịu nhẹ nhưng ko phải gu mk nên tầm 9/10. M.n cũng nên mua để khử mùi đi, nhất là cgái cần qtâm nhất là mùi hương cơ thể",,2,1,0,2.8759464e-10
2,lehuong.anh,5,2022-03-20 21:33,Phân loại hàng: Hương gỗ,"Công dụng: LÀm thơm
Mùi hương: Hương Gỗ Woody
Kết cấu: Nha đam và Cầm thảo
Em này riêng mình thấy mùi khá nồng và chỉ hợp cho những bạn đi cưới hay đi chơi chứ đi học là không ổn đâu nha mọi người nên mua mùi Trà Xanh vì nó thơm cực ý",,1,1,0,5.0363833e-05
3,Người dùng Shopee,5,2021-11-10 11:11,Phân loại hàng: Hương Trà Xanh,"Chuẩn bị và đóng gói hàng khá là lâu, nhưng bù lại sau khi giao hàng cho đơn vị vận chuyển giao hàng nhanh, nói chung là khâu chuẩn bị và đóng gói hàng lâu thôi, mùi cũng khá thơm so với tầm giá thì cũng tạm ổn. Còn có vàng áo hay không thì sử dụng 1 thời gian sau mới biết được. Hình ảnh nhận xu",,0,1,0,4.7063542e-12
4,jangmirubydiamond,5,2022-03-16 12:33,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi cơ thể, thơm lâu và mùi rất dễ chịu
Mùi hương: rất là thơm lun í và cũng giữ mùi ok
Kết cấu: khi xịt thì đầu xịt rất mịn nên lan tỏa khá đều
Hàng giống mẫu nên là rất ưng,cũng như shop giải quyết vấn đề khá nhanh giúp quá trình vận chuyển rất tốt 
HÃY MUA HƯƠNG GỖ, TIN MÌNH ĐI !",,0,1,0,3.5845069e-06
5,phuongnguyet2407,5,2022-06-16 18:09,Phân loại hàng: Hương gỗ,"Phù hợp với loại da: phù hợp
Công dụng: xịt khử mùi
Mùi hương: hương gỗ
Thời gian giao hàng rất nhanh, shop gói rất cẩn thận,",,0,1,0,4.19486e-09
6,n*****0,5,2023-03-29 00:18,Phân loại hàng: Hương Trà Xanh,"Mùi hương: thom nhe rat de chiu
Phù hợp với loại da: phù hợp với mọi loại da nha
Công dụng: khô thoáng, thơm
Mùi thơm lắm í, mình mua mấy lần rồi, ưng mùi trà xanh và lọ màu hồng nè.
Rcm mng nên mua nha 👌🏻",,1,2,0,4.2163065e-06
7,zei028,5,2022-03-26 18:54,Phân loại hàng: Hồng mộc lan,"Công dụng: Khử mùi
Mùi hương: thơm nhưng hơi nồng
Kết cấu: lỏng
Giao hàng cực kì nhanh, chai hương thảo hơi hắt nhưng để tầm 2-3p thì mùi sẽ dịu lại, còn mùi mộc lan khá thơm dịu nhẹ nhưng ko phải gu mk nên tầm 9/10. M.n cũng nên mua để khử mùi đi, nhất là cgái cần qtâm nhất là mùi hương cơ thể",,2,2,0,2.8759464e-10
8,lehuong.anh,5,2022-03-20 21:33,Phân loại hàng: Hương gỗ,"Công dụng: LÀm thơm
Mùi hương: Hương Gỗ Woody
Kết cấu: Nha đam và Cầm thảo
Em này riêng mình thấy mùi khá nồng và chỉ hợp cho những bạn đi cưới hay đi chơi chứ đi học là không ổn đâu nha mọi người nên mua mùi Trà Xanh vì nó thơm cực ý",,1,2,0,5.0363833e-05
9,Người dùng Shopee,5,2021-11-10 11:11,Phân loại hàng: Hương Trà Xanh,"Chuẩn bị và đóng gói hàng khá là lâu, nhưng bù lại sau khi giao hàng cho đơn vị vận chuyển giao hàng nhanh, nói chung là khâu chuẩn bị và đóng gói hàng lâu thôi, mùi cũng khá thơm so với tầm giá thì cũng tạm ổn. Còn có vàng áo hay không thì sử dụng 1 thời gian sau mới biết được. Hình ảnh nhận xu",,0,2,0,4.7063542e-12
10,jangmirubydiamond,5,2022-03-16 12:33,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi cơ thể, thơm lâu và mùi rất dễ chịu
Mùi hương: rất là thơm lun í và cũng giữ mùi ok
Kết cấu: khi xịt thì đầu xịt rất mịn nên lan tỏa khá đều
Hàng giống mẫu nên là rất ưng,cũng như shop giải quyết vấn đề khá nhanh giúp quá trình vận chuyển rất tốt 
HÃY MUA HƯƠNG GỖ, TIN MÌNH ĐI !",,0,2,0,3.5845069e-06
11,phuongnguyet2407,5,2022-06-16 18:09,Phân loại hàng: Hương gỗ,"Phù hợp với loại da: phù hợp
Công dụng: xịt khử mùi
Mùi hương: hương gỗ
Thời gian giao hàng rất nhanh, shop gói rất cẩn thận,",,0,2,0,4.19486e-09
12,n*****0,5,2023-03-29 00:18,Phân loại hàng: Hương Trà Xanh,"Mùi hương: thom nhe rat de chiu
Phù hợp với loại da: phù hợp với mọi loại da nha
Công dụng: khô thoáng, thơm
Mùi thơm lắm í, mình mua mấy lần rồi, ưng mùi trà xanh và lọ màu hồng nè.
Rcm mng nên mua nha 👌🏻",,1,3,0,4.2163065e-06
13,zei028,5,2022-03-26 18:54,Phân loại hàng: Hồng mộc lan,"Công dụng: Khử mùi
Mùi hương: thơm nhưng hơi nồng
Kết cấu: lỏng
Giao hàng cực kì nhanh, chai hương thảo hơi hắt nhưng để tầm 2-3p thì mùi sẽ dịu lại, còn mùi mộc lan khá thơm dịu nhẹ nhưng ko phải gu mk nên tầm 9/10. M.n cũng nên mua để khử mùi đi, nhất là cgái cần qtâm nhất là mùi hương cơ thể",,2,3,0,2.8759464e-10
14,lehuong.anh,5,2022-03-20 21:33,Phân loại hàng: Hương gỗ,"Công dụng: LÀm thơm
Mùi hương: Hương Gỗ Woody
Kết cấu: Nha đam và Cầm thảo
Em này riêng mình thấy mùi khá nồng và chỉ hợp cho những bạn đi cưới hay đi chơi chứ đi học là không ổn đâu nha mọi người nên mua mùi Trà Xanh vì nó thơm cực ý",,1,3,0,5.0363833e-05
15,Người dùng Shopee,5,2021-11-10 11:11,Phân loại hàng: Hương Trà Xanh,"Chuẩn bị và đóng gói hàng khá là lâu, nhưng bù lại sau khi giao hàng cho đơn vị vận chuyển giao hàng nhanh, nói chung là khâu chuẩn bị và đóng gói hàng lâu thôi, mùi cũng khá thơm so với tầm giá thì cũng tạm ổn. Còn có vàng áo hay không thì sử dụng 1 thời gian sau mới biết được. Hình ảnh nhận xu",,0,3,0,4.7063542e-12
16,jangmirubydiamond,5,2022-03-16 12:33,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi cơ thể, thơm lâu và mùi rất dễ chịu
Mùi hương: rất là thơm lun í và cũng giữ mùi ok
Kết cấu: khi xịt thì đầu xịt rất mịn nên lan tỏa khá đều
Hàng giống mẫu nên là rất ưng,cũng như shop giải quyết vấn đề khá nhanh giúp quá trình vận chuyển rất tốt 
HÃY MUA HƯƠNG GỖ, TIN MÌNH ĐI !",,0,3,0,3.5845069e-06
17,phuongnguyet2407,5,2022-06-16 18:09,Phân loại hàng: Hương gỗ,"Phù hợp với loại da: phù hợp
Công dụng: xịt khử mùi
Mùi hương: hương gỗ
Thời gian giao hàng rất nhanh, shop gói rất cẩn thận,",,0,3,0,4.19486e-09
18,p*****4,5,2021-11-10 01:59,Phân loại hàng: Hương gỗ,"Mùi hương thơm, không quá nồng. Tuy không ngăn được mồ hôi nhưng lúc đổ mồ hôi mùi lại không bị hôi",,0,4,0,1.0552073e-06
19,selina_0410,5,2022-03-11 12:02,Phân loại hàng: Hồng mộc lan,"Mùi hương: hồng mộc lan
Kết cấu: lỏng, màu trắng ngà
Công dụng: xịt khử mùi
Mùi này mình dùng mấy lọ mua ở siêu thị rồi, nhẹ nhàng, hơi ngọt 1 chút mà thanh mát
Nch là rất ưng",,0,4,0,1.1715735e-12
20,j*****2,5,2022-03-20 09:59,Phân loại hàng: Hồng mộc lan,"Công dụng: xịt khử mùi
Mùi hương: nhẹ nhàng
Kết cấu: dạng xịt nước
Lần đầu dùng sp xịt ra đều rất thơm chai màu hồng thơm mùi hoa hồng nhẹ chai tím cũng thơm mà k biết mùi gì nói chung là ôk",,0,4,0,5.51673e-10
21,k*****4,5,2021-10-21 23:11,Phân loại hàng: Hương Hương Thảo,"Shop đã giao đúng hàng, cảm ơn shop. Nước xịt rất tốt. Nhưng mà trời đất, mình mua phải loại hương này 😭😭 lần sau mua sẽ rút kinh nghiệm",,0,4,0,3.40251e-06
22,m*****c,5,2022-04-14 00:45,Phân loại hàng: Hương gỗ,"Công dụng: thơm
Mùi hương: cũng được
Phù hợp với loại da: all
Mua đi mọi người , với săn seo cũng hơi rẻ lắm á",,0,4,0,0.5130152
23,g*****8,5,2022-03-20 16:46,Phân loại hàng: Hương gỗ,"Công dụng: Tô lên môi
Mùi hương: K mùi
Kết cấu: Mịn, ẩm
Màu son này hơi thiên đỏ xíu, k hẳn là màu hồng đất đâu ạ, nhưng chất son siêu mướt luôn",,0,4,0,0.524691
24,t*****5,5,2022-06-23 09:40,Phân loại hàng: Hương gỗ,"Công dụng: xịt khử mùi và giảm mồ hôi
Mùi hương: hương thơm gỗ
Phù hợp với loại da: mọi loại da
Giao hàng nhanh. Đóng gói cẩn thận",,0,5,1,0.9999236
25,Người dùng Shopee,5,2022-03-26 15:08,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi
Mùi hương: k nồng lắm nha.
Giao hàng nhanh lắm ạ. Mùi k nồng, gắt. Khử mùi cũng tốt lắm ạ",,0,5,1,0.9984059
26,nguyenthithanhnhan135,5,2022-07-06 12:37,Phân loại hàng: Hương gỗ,"Công dụng: xịt thơm, khử mùi
Mùi hương: gỗ
Phù hợp với loại da: mọi loại da
Ghi là mùi gỗ nhg mùi khá nồng, ko phù hợp vs những ai dị ứng vs mùi hương liệu","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,5,1,0.9007975
27,phuonganh2k1,5,2022-03-14 11:33,Phân loại hàng: Hương Hương Thảo,"Đóng gói cẩn thận, nhìn thon gọn tiện lợi, còn mùi hương và hiệu quả thì chưa sử dụng nên chưa biết được nhưng nhìn bên ngoài thì mình thích",,0,5,1,0.7840566
29,q*****0,5,2023-04-04 08:59,Phân loại hàng: Hương Hương Thảo,"Công dụng: thom
Phù hợp với loại da: mọi loại da
Mùi hương: hoa
[TB] MobiFone TANG NGAY dung luong data len den 10GB cho khach hang nap the trong ngay 20/03/2023 (dung luong data khuyen mai tuong ung theo menh gia nap the va khach hang luu y su dung dung luong data khuyen mai sau khi nhan duoc SMS thong bao cong khuyen mai thanh cong tu MobiFone, thoi gia su dung trong 7 ngay). Hay nhanh tay nap the. Chi tiet lien he 9090. Tran trong!",,0,5,1,0.9999236
30,t*****5,5,2022-06-23 09:40,Phân loại hàng: Hương gỗ,"Công dụng: xịt khử mùi và giảm mồ hôi
Mùi hương: hương thơm gỗ
Phù hợp với loại da: mọi loại da
Giao hàng nhanh. Đóng gói cẩn thận",,0,6,1,0.9984059
31,Người dùng Shopee,5,2022-03-26 15:08,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi
Mùi hương: k nồng lắm nha.
Giao hàng nhanh lắm ạ. Mùi k nồng, gắt. Khử mùi cũng tốt lắm ạ",,0,6,1,0.9007975
32,nguyenthithanhnhan135,5,2022-07-06 12:37,Phân loại hàng: Hương gỗ,"Công dụng: xịt thơm, khử mùi
Mùi hương: gỗ
Phù hợp với loại da: mọi loại da
Ghi là mùi gỗ nhg mùi khá nồng, ko phù hợp vs những ai dị ứng vs mùi hương liệu","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,6,1,0.7840566
33,phuonganh2k1,5,2022-03-14 11:33,Phân loại hàng: Hương Hương Thảo,"Đóng gói cẩn thận, nhìn thon gọn tiện lợi, còn mùi hương và hiệu quả thì chưa sử dụng nên chưa biết được nhưng nhìn bên ngoài thì mình thích",,0,6,1,0.9338928
35,q*****0,5,2023-04-04 08:59,Phân loại hàng: Hương Hương Thảo,"Công dụng: thom
Phù hợp với loại da: mọi loại da
Mùi hương: hoa
[TB] MobiFone TANG NGAY dung luong data len den 10GB cho khach hang nap the trong ngay 20/03/2023 (dung luong data khuyen mai tuong ung theo menh gia nap the va khach hang luu y su dung dung luong data khuyen mai sau khi nhan duoc SMS thong bao cong khuyen mai thanh cong tu MobiFone, thoi gia su dung trong 7 ngay). Hay nhanh tay nap the. Chi tiet lien he 9090. Tran trong!",,0,6,1,0.9984059
36,t*****5,5,2022-06-23 09:40,Phân loại hàng: Hương gỗ,"Công dụng: xịt khử mùi và giảm mồ hôi
Mùi hương: hương thơm gỗ
Phù hợp với loại da: mọi loại da
Giao hàng nhanh. Đóng gói cẩn thận",,0,7,1,0.9007975
37,Người dùng Shopee,5,2022-03-26 15:08,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi
Mùi hương: k nồng lắm nha.
Giao hàng nhanh lắm ạ. Mùi k nồng, gắt. Khử mùi cũng tốt lắm ạ",,0,7,1,0.7840566
38,nguyenthithanhnhan135,5,2022-07-06 12:37,Phân loại hàng: Hương gỗ,"Công dụng: xịt thơm, khử mùi
Mùi hương: gỗ
Phù hợp với loại da: mọi loại da
Ghi là mùi gỗ nhg mùi khá nồng, ko phù hợp vs những ai dị ứng vs mùi hương liệu","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,7,1,0.9338928
39,phuonganh2k1,5,2022-03-14 11:33,Phân loại hàng: Hương Hương Thảo,"Đóng gói cẩn thận, nhìn thon gọn tiện lợi, còn mùi hương và hiệu quả thì chưa sử dụng nên chưa biết được nhưng nhìn bên ngoài thì mình thích",,0,7,1,0.9999236
41,q*****0,5,2023-04-04 08:59,Phân loại hàng: Hương Hương Thảo,"Công dụng: thom
Phù hợp với loại da: mọi loại da
Mùi hương: hoa
[TB] MobiFone TANG NGAY dung luong data len den 10GB cho khach hang nap the trong ngay 20/03/2023 (dung luong data khuyen mai tuong ung theo menh gia nap the va khach hang luu y su dung dung luong data khuyen mai sau khi nhan duoc SMS thong bao cong khuyen mai thanh cong tu MobiFone, thoi gia su dung trong 7 ngay). Hay nhanh tay nap the. Chi tiet lien he 9090. Tran trong!",,0,7,1,0.9007975
42,t*****5,5,2022-06-23 09:40,Phân loại hàng: Hương gỗ,"Công dụng: xịt khử mùi và giảm mồ hôi
Mùi hương: hương thơm gỗ
Phù hợp với loại da: mọi loại da
Giao hàng nhanh. Đóng gói cẩn thận",,0,8,1,0.7840566
43,Người dùng Shopee,5,2022-03-26 15:08,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi
Mùi hương: k nồng lắm nha.
Giao hàng nhanh lắm ạ. Mùi k nồng, gắt. Khử mùi cũng tốt lắm ạ",,0,8,1,0.9338928
44,nguyenthithanhnhan135,5,2022-07-06 12:37,Phân loại hàng: Hương gỗ,"Công dụng: xịt thơm, khử mùi
Mùi hương: gỗ
Phù hợp với loại da: mọi loại da
Ghi là mùi gỗ nhg mùi khá nồng, ko phù hợp vs những ai dị ứng vs mùi hương liệu","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,8,0,3.472343e-18
45,phuonganh2k1,5,2022-03-14 11:33,Phân loại hàng: Hương Hương Thảo,"Đóng gói cẩn thận, nhìn thon gọn tiện lợi, còn mùi hương và hiệu quả thì chưa sử dụng nên chưa biết được nhưng nhìn bên ngoài thì mình thích",,0,8,0,0.025136964
47,q*****0,5,2023-04-04 08:59,Phân loại hàng: Hương Hương Thảo,"Công dụng: thom
Phù hợp với loại da: mọi loại da
Mùi hương: hoa
[TB] MobiFone TANG NGAY dung luong data len den 10GB cho khach hang nap the trong ngay 20/03/2023 (dung luong data khuyen mai tuong ung theo menh gia nap the va khach hang luu y su dung dung luong data khuyen mai sau khi nhan duoc SMS thong bao cong khuyen mai thanh cong tu MobiFone, thoi gia su dung trong 7 ngay). Hay nhanh tay nap the. Chi tiet lien he 9090. Tran trong!",,0,8,0,0.1291137
48,k*****7,5,2023-01-28 14:04,Phân loại hàng: Hồng mộc lan,"Công dụng: xịt thơm khử mùi
Mùi hương: mộc lan, hương thảo
Mùi thơm lắm nha. Giữ hương được khoảng 3-4 tiếng nhiều thì 5 tiếng tùy thuộc vào lượng xịt của mỗi người. Mình dùng đây là lần 2 r","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,9,1,0.9768984
49,t*****1,5,2023-01-16 00:18,Phân loại hàng: Hương gỗ,"Giao hàng khá nhanh , shop gói hàng cẩn thận,  hàng sale giá tốt","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,9,0,4.4331085e-08
50,t*****8,5,2023-01-09 19:11,Phân loại hàng: Hương Hương Thảo,"Công dụng: xịt khử mùi
Mùi hương: hương thảo
Thơm kiểu tươi mát thơm nhẹ nhàng nên mua mùi này nhất nha 10000₫ luôn","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,9,1,0.9842218
51,trananhthu26,5,2022-12-26 10:48,Phân loại hàng: Hương gỗ,Thơm lắm luôn ấy. Mùi gỗ khá nhẹ. Giao hàng nhanhhh. 10 điểmmmm,"
Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",0,9,0,1.3154578e-12
52,yen2311_hp,5,2022-12-19 11:31,Phân loại hàng: Hồng mộc lan,"Công dụng: xịt thơm ng
Mùi hương: dễ chịu bám hương tốt
Phù hợp với loại da: mọi loại
Lần trước mua thử 1 lọ r rất ok nên qlai mua thêm 2 mùi nữa 💯💪🏻💪🏻💪🏻💪🏻","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,9,0,0.012871041
53,j*****h,5,2022-12-28 19:52,Phân loại hàng: Hương gỗ,"Mua lần 2. Giao hàng nhanh, đóng gói cẩn thận. Hình ảnh mang tính chất nhận xu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,9,1,0.9978636
54,kimkhanh021075,5,2022-10-14 18:51,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi
Mùi hương: gỗ
Phù hợp với loại da: mọi loại da
Đóng gói kỹ, chắc chắn. Đã dùng hết 2 chai và mua lại vì mùi rất thơm và giữ được tương đối, có giảm tiết mồ hôi","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,10,1,0.9967816
55,b*****h,5,2023-01-09 21:06,Phân loại hàng: Hương Hương Thảo,"Công dụng: xịt khử mùi
Mùi hương: thơm kiểu mát
Sáng thơm ngát ,nên mua hương thảo với trà xanh nha . thơm dễ sử dụng.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,10,0,0.023216888
56,nhuhuynh1912,5,2022-12-16 13:03,Phân loại hàng: Hương gỗ,"Đã dùng nhìu lần rồi, nay mua ngay đợt có khuyến mãi. Tặng túi mỹ phẩm cưng lắm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..",0,10,1,0.9842218
57,l*****3,5,2022-12-23 19:42,Phân loại hàng: Hương gỗ,"Công dụng: ok
Mùi hương: gỗ
Phù hợp với loại da: ok
Hình ảnh và video chỉ mang tính chất nhận xu mùi thơm lắm ạ","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,10,0,1.3154578e-12
58,t*****1,5,2022-12-15 16:02,Phân loại hàng: Hương Hương Thảo,"Công dụng: khử mùi
Mùi hương: thơm
Phù hợp với loại da: mọi loại ra
U là tr mình dùng xịt này kết hợp với lăn nack Rexona đi tập gym mồ hôi đầm đìa nhưng ko hề có mùi nha. Highly recommend","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,10,0,0.012871041
59,linsey17,5,2022-11-20 20:50,Phân loại hàng: Hồng mộc lan,"Công dụng: xịt ngăn mùi hôi
Mùi hương: đủ mùi
Xài loại này êm lắm nhé mọi người . Thơm nhẹ dễ chịu. 

P.S: Nhà em làm dịch vụ xe du lịch ở Phú Quốc .
Ace có đến PQ liên hệ nhà em để được phục vụ tốt nhé . Lh: 0763 914666 ( Vinh)","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,10,1,0.9978636
60,kimkhanh021075,5,2022-10-14 18:51,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi
Mùi hương: gỗ
Phù hợp với loại da: mọi loại da
Đóng gói kỹ, chắc chắn. Đã dùng hết 2 chai và mua lại vì mùi rất thơm và giữ được tương đối, có giảm tiết mồ hôi","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,11,1,0.9967816
61,b*****h,5,2023-01-09 21:06,Phân loại hàng: Hương Hương Thảo,"Công dụng: xịt khử mùi
Mùi hương: thơm kiểu mát
Sáng thơm ngát ,nên mua hương thảo với trà xanh nha . thơm dễ sử dụng.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,11,0,0.023216888
62,nhuhuynh1912,5,2022-12-16 13:03,Phân loại hàng: Hương gỗ,"Đã dùng nhìu lần rồi, nay mua ngay đợt có khuyến mãi. Tặng túi mỹ phẩm cưng lắm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..",0,11,1,0.9842218
63,l*****3,5,2022-12-23 19:42,Phân loại hàng: Hương gỗ,"Công dụng: ok
Mùi hương: gỗ
Phù hợp với loại da: ok
Hình ảnh và video chỉ mang tính chất nhận xu mùi thơm lắm ạ","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,11,0,1.3154578e-12
64,t*****1,5,2022-12-15 16:02,Phân loại hàng: Hương Hương Thảo,"Công dụng: khử mùi
Mùi hương: thơm
Phù hợp với loại da: mọi loại ra
U là tr mình dùng xịt này kết hợp với lăn nack Rexona đi tập gym mồ hôi đầm đìa nhưng ko hề có mùi nha. Highly recommend","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,11,0,0.012871041
65,linsey17,5,2022-11-20 20:50,Phân loại hàng: Hồng mộc lan,"Công dụng: xịt ngăn mùi hôi
Mùi hương: đủ mùi
Xài loại này êm lắm nhé mọi người . Thơm nhẹ dễ chịu. 

P.S: Nhà em làm dịch vụ xe du lịch ở Phú Quốc .
Ace có đến PQ liên hệ nhà em để được phục vụ tốt nhé . Lh: 0763 914666 ( Vinh)","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,11,1,0.9978636
66,kimkhanh021075,5,2022-10-14 18:51,Phân loại hàng: Hương gỗ,"Công dụng: khử mùi
Mùi hương: gỗ
Phù hợp với loại da: mọi loại da
Đóng gói kỹ, chắc chắn. Đã dùng hết 2 chai và mua lại vì mùi rất thơm và giữ được tương đối, có giảm tiết mồ hôi","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,12,1,0.9967816
